address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
725 4th Street,Santa Rosa,,Russian River Brewing Co.,CA,BrewPub,-122.71165,38.441806,95404,2005,2005,060971520001027,06097152000
725 4th St.,Santa Rosa,1267.0,Russian River Brewing Co.,CA,BrewPub,-122.712003795,38.4414280004,95404,2006,2015,060971520001027,06097152000
32-36 E. Cross Street ,Baltimore,,Ryleigh's Brew Pub and Raw Bar,MD,BrewPub,-76.6131757,39.2770983,21230,2005,2005,245102302001007,24510230200
32 E. Cross St. ,Baltimore,1269.0,Ryleigh's Brew Pub and Raw Bar,MD,BrewPub,-76.6131561614,39.2771190291,21230,2006,2007,245102302001007,24510230200
131 Summer Street,Stamford,,SBC Downtown Restaurant & Brewery,CT,BrewPub,-73.5404473,41.0544461,6901,2005,2005,090010201002002,09001020100
131 Summer St.,Stamford,1295.0,SBC Downtown Restaurant & Brewery,CT,BrewPub,-73.5399136179,41.0533322584,6901,2006,2014,090010201002002,09001020100
7811 Madison Ave.,Citrus Heights,1271.0,Sacramento Brewing Co.'s Oasis ,CA,BrewPub,-121.274563183,38.6639029702,95610,2006,2008,060670081381008,06067008138
7811 Madison ,Citrus Heights,,Sacramento Brewing Co.'s Oasis ,CA,BrewPub,-121.2748018,38.6645566,95814,2005,2005,060670081381008,06067008138
278 Derby St. ,Salem,1277.0,Salem Beer Works ,MA,BrewPub,-70.8912586489,42.5205198266,1970,2006,2015,250092043001016,25009204300
278 Derby Street ,Salem,,Salem Beer Works ,MA,BrewPub,-70.8911309,42.5205425,1970,2005,2005,250092043001016,25009204300
"10450 Friar's Road, Ste. L",San Diego,,San Diego Brewing Co.,CA,BrewPub,-117.0981332,32.7917003,92120,2005,2005,060730095091010,06073009509
10450 Friars Rd.,San Diego,1281.0,San Diego Brewing Co.,CA,BrewPub,-117.098829385,32.7910564022,92120,2006,2015,060730095091010,06073009509
331 W. 6th St. ,San Pedro,1284.0,San Pedro Brewing Company ,CA,BrewPub,-118.284260478,33.7382377793,90731,2006,2015,060372962203015,06037296220
331 West 6th Street ,San Pedro,,San Pedro Brewing Company ,CA,BrewPub,-118.284185,33.7385356,90731,2005,2005,060372962203015,06037296220
320 S. Pierce St.,Black River Falls,1285.0,Sand Creek Brewing Co.,WI,MicroBrewery,-90.8511256227,44.2928322544,54615,2006,2015,550539605004001,55053960500
320 S. Pierce,Black River Falls,,Sand Creek Brewing Co.,WI,MicroBrewery,-90.8516272,44.2926728,54615,2005,2005,550539605004001,55053960500
3770 Bailey Rd.,Sanford,1287.0,Sanford Lake Bar & Grill,MI,BrewPub,-84.3902061328,43.719929152,48657,2006,2008,261112916022003,26111291602
3770 Bailey Road,Sanford,,Sanford Lake Bar & Grill,MI,BrewPub,-84.3905355,43.7201644,48657,2005,2005,261112916022003,26111291602
6607 Gateway Ave.,Sarasota,1292.0,Sarasota Brewing Co.,FL,BrewPub,-82.516165841,27.2598510387,34231,2006,2015,121150020032013,12115002003
6607 Gateway Avenue,Sarasota,,Sarasota Brewing Co.,FL,BrewPub,-82.516167,27.259739,34231,2005,2005,121150020032013,12115002003
201 Saw Mill River Road ,Yonkers,,Saw Mill River Brewery ,NY,MicroBrewery,-73.8799334,40.9455044,10701,2005,2005,361190016003002,36119001600
201 Saw Mill River Rd. ,Yonkers,1293.0,Saw Mill River Brewery ,NY,MicroBrewery,-73.8798280422,40.9455427684,10701,2006,2006,361190016003002,36119001600
7260 Southwest Avenue ,Maplewood,,Schlafly Bottleworks ,MO,BrewPub,-90.3153033,38.6130246,63143,2005,2005,291892170001003,29189217000
7260 Southwest Ave. ,Maplewood,1297.0,Schlafly Bottleworks ,MO,BrewPub,-90.3159722654,38.6132711604,63143,2006,2015,291892170001003,29189217000
121 N. Market St.,Selinsgrove,1161.0,Selin's Grove Brewing Co.,PA,BrewPub,-76.8611902129,40.8010817784,17870,2007,2015,421090707012036,42109070701
119 N. Market St.,Selinsgrove,,Selin's Grove Brewing Co.,PA,BrewPub,-76.86116,40.8008669,17870,2005,2006,421090707012036,42109070701
1859 Mountain Road,Stowe,,Shed Restaurant & Brewery,VT,BrewPub,-72.713977,44.473824,5672,2005,2005,500159536003014,50015953600
7791 Egg Harbor Road,Egg Harbor,,Shipwrecked Brew Pub Restaurant & Inn,WI,BrewPub,-87.2802958,45.0495318,54209,2005,2005,550291004002076,55029100400
7791 Egg Harbor Rd.,Egg Harbor,1319.0,Shipwrecked Brew Pub Restaurant & Inn,WI,BrewPub,-87.2805386576,45.0496440285,54209,2006,2015,550291004002076,55029100400
3020 N. St. Helena Hwy,St. Helena,1334.0,Silverado Brewing Co.,CA,BrewPub,-122.49710301,38.524474015,94574,2006,2012,060552015001005,06055201500
3020 Hwy 29,St. Helena,,Silverado Brewing Co.,CA,BrewPub,-122.496925,38.5242872,94574,2005,2005,060552015001005,06055201500
300 E. Pike St. ,Seattle,1336.0,Six Arms Pub ,WA,BrewPub,-122.327435898,47.6142579623,98122,2006,2015,530330084003004,53033008400
300 E. Pike Street ,Seattle,,Six Arms Pub ,WA,BrewPub,-122.3273066,47.6141055,98122,2005,2005,530330084003004,53033008400
Pikeland Village Square,Phoenixville,,Sly Fox Brewhouse & Eatery,PA,BrewPub,-75.547079,40.131951,19460,2005,2005,420293010004003,42029301000
148 Main Street,Lander,,Snake River Brewing/Cowfish Restaurant,WY,BrewPub,-108.7279069,42.8327448,82520,2005,2005,560130002001011,56013000200
148 Main St.,Lander,1348.0,Snake River Brewing/Cowfish Restaurant,WY,BrewPub,-108.727972163,42.8328617999,82520,2006,2009,560130002001011,56013000200
128 Main St.,Lander,1198.0,Snake River Brewing/Cowfish Restaurant,WY,BrewPub,-108.72792,42.832582,82520,2010,2015,560130002001011,56013000200
3019 N. Cole Rd. ,Boise,1354.0,Sockeye Grill & Brewery,ID,BrewPub,-116.274449371,43.6337106622,83704,2006,2015,160010023024000,16001002302
3019 N. Cole Road ,Boise,,Sockeye Grill & Brewery,ID,BrewPub,-116.2752137,43.6323958,83704,2005,2005,160010023024000,16001002302
10426 E. Jomax Rd. ,Scottsdale,1359.0,Sonoran Brewing Co.,AZ,BrewPub,-111.852993172,33.7271367139,85255,2006,2015,040132168292019,04013216829
10426 East Jomax Road ,Scottsdale,,Sonoran Brewing Co.,AZ,BrewPub,-111.8530532,33.7268108,85255,2005,2005,040132168292019,04013216829
161 E. Bay Street ,Charleston,,Southend Brewery & Smokehouse ,SC,BrewPub,-79.9272237,32.7785165,29401,2005,2005,450190002001019,45019000200
2100 South Blvd. ,Charlotte,1363.0,Southend Brewery & Smokehouse ,NC,BrewPub,-80.860443077,35.2081970689,28203,2006,2008,371190034004000,37119003400
2100 South Boulevard ,Charlotte,,Southend Brewery & Smokehouse ,NC,BrewPub,-80.860978,35.208298,28203,2005,2005,371190034004000,37119003400
1195 Evans Ave. ,San Francisco,1372.0,Speakeasy Brewery ,CA,MicroBrewery,-122.381019221,37.738682082,94124,2006,2015,060750231031006,06075023103
1195 Evans Avenue ,San Francisco,,Speakeasy Brewery ,CA,MicroBrewery,-122.3806219,37.7381083,94124,2005,2005,060750231031006,06075023103
300 West Fourth Street,Cortland,,Spilker Ales,NE,MicroBrewery,-96.7070351,40.5057653,68331,2005,2005,310679647001280,31067964700
300 W. 4th St.,Cortland,1373.0,Spilker Ales,NE,MicroBrewery,-96.7073090348,40.5057976397,68331,2006,2015,310679647001280,31067964700
166 Maple Street ,Wyandotte,,Sports Brew Pub ,MI,BrewPub,-83.1513337,42.2023036,48192,2005,2005,261635807003017,26163580700
166 Maple St. ,Wyandotte,1374.0,Sports Brew Pub ,MI,BrewPub,-83.1510933186,42.2022637935,48192,2006,2015,261635807003017,26163580700
701 W. Glendale Avenue ,Milwaukee,,Sprecher Brewing Co.,WI,MicroBrewery,-87.919625,43.099589,54209,2005,2005,550790602002041,55079060200
701 W. Glendale Ave. ,Milwaukee,1375.0,Sprecher Brewing Co.,WI,MicroBrewery,-87.9192756756,43.1001028402,54209,2006,2015,550790602002041,55079060200
300 S. Market Ave.,Springfield,1376.0,Springfield Brewing Co.,MO,BrewPub,-93.2953176279,37.207750534,65806,2006,2013,290770001001030,29077000100
442 Wolverine Drive,Bayfield,,Steamworks Brewing Co.,CO,BrewPub,-107.5969552,37.2345111,81122,2005,2005,080679706002105,08067970600
442 Wolverine Dr.,Bayfield,1386.0,Steamworks Brewing Co.,CO,BrewPub,-107.597587109,37.2361113734,81122,2006,2009,080679706002105,08067970600
333 California Drive ,Burlingame,,Steelhead Brewing Company ,CA,BrewPub,-122.3462964,37.5799472,94010,2005,2005,060816055001007,06081605500
333 California Dr. ,Burlingame,1389.0,Steelhead Brewing Company ,CA,BrewPub,-122.346352636,37.5797922846,94010,2006,2015,060816055001007,06081605500
6910 E. Shea Blvd. ,Scottsdale,1403.0,Streets of New York Brewery,AZ,BrewPub,-111.931836492,33.5825208165,85254,2006,2007,040132168302001,04013216830
1470 E. Southern Avenue ,Tempe,,Streets of New York Brewery,AZ,BrewPub,-111.914427,33.3931546,85282,2005,2005,040133195004016,04013319500
1470 E. Southern Ave. ,Tempe,1404.0,Streets of New York Brewery,AZ,BrewPub,-111.914643936,33.3930870683,85282,2006,2007,040133195004016,04013319500
6910 E. Shea Boulevard ,Scottsdale,,Streets of New York Brewery,AZ,BrewPub,-111.9320452,33.5826323,85254,2005,2005,040132168302001,04013216830
227 E. Diamond Avenue ,Gaithersburg,,Summit Station Restaurant & Brewery ,MD,BrewPub,-77.193618,39.141983,20877,2005,2005,240317007231016,24031700723
227 E. Diamond Ave. ,Gaithersburg,1409.0,Summit Station Restaurant & Brewery ,MD,BrewPub,-77.1945527493,39.141872301,20877,2006,2015,240317007231016,24031700723
83 Mansion House Rd.,Manheim,1413.0,Swashbuckler Brewing Co.,PA,MicroBrewery,-76.4314337942,40.2274331434,17545,2006,2013,420710105011058,42071010501
83 Mansion House Road,Manheim,,Swashbuckler Brewing Co.,PA,MicroBrewery,-76.4306093,40.2277986,17545,2005,2005,420710105011058,42071010501
160 Flynn Avenue ,Burlington,,Switchback Brewing Company ,VT,MicroBrewery,-73.220686,44.456184,5401,2005,2005,500070010002008,50007001000
320 S. Clinton Street ,Syracuse,,Syracuse Suds Factory ,NY,BrewPub,-76.1538678,43.0481019,13202,2005,2005,360670032001040,36067003200
1812 N 15th St. ,Tampa,1422.0,Tampa Bay Brewing Company ,FL,BrewPub,-82.4429751502,27.960801278,33605,2006,2007,120570039001060,12057003900
1812 N 15th Street ,Tampa,,Tampa Bay Brewing Company ,FL,BrewPub,-82.4431991,27.9607475,33605,2005,2005,120570039001060,12057003900
100 Washington St.,Haverhill,1423.0,Tap Brew Pub,MA,BrewPub,-71.0858933083,42.7725215309,1832,2006,2015,250092601002040,25009260100
100 Washington Street,Haverhill,,Tap Brew Pub,MA,BrewPub,-71.0852382,42.772665,1832,2005,2005,250092601002040,25009260100
717 E. Butterfield Rd.,Lombard,1425.0,Taylor Brewing Co.,IL,BrewPub,-87.9988574982,41.8396654873,60148,2006,2011,170438444012002,17043844401
717 East Butterfield Road,Lombard,,Taylor Brewing Co.,IL,BrewPub,-87.9985715,41.8392754,60148,2005,2005,170438444012002,17043844401
3101 N. Tenaya Way ,Las Vegas,1429.0,Tenaya Creek Restaurant & Brewery ,NV,BrewPub,-115.252443191,36.2166258959,89128,2006,2015,320030034151007,32003003415
3101 North Tenaya Way ,Las Vegas,,Tenaya Creek Restaurant & Brewery ,NV,BrewPub,-115.2512402,36.215781,89128,2005,2005,320030034151007,32003003415
196 Alps Road,Athens,,Terrapin Beer Co.,GA,MicroBrewery,-83.4097617,33.9452428,30606,2005,2005,130590012001000,13059001200
196 Alps Rd.,Athens,1431.0,Terrapin Beer Co.,GA,MicroBrewery,-83.409047618,33.945540617,30606,2006,2007,130590012001000,13059001200
661 Howard St. ,San Francisco,1435.0,Thirsty Bear Brewing Company ,CA,BrewPub,-122.399515553,37.7856001797,94105,2006,2015,060750615002009,06075061500
661 Howard Street ,San Francisco,,Thirsty Bear Brewing Company ,CA,BrewPub,-122.3995991,37.785486,94105,2005,2005,060750615002009,06075061500
9750 Indiana Parkway ,Munster,,Three Floyds Brewing Company ,IN,MicroBrewery,-87.516687,41.535536,46321,2005,2005,180890403003036,18089040300
9750 Indiana Pky ,Munster,1441.0,Three Floyds Brewing Company ,IN,MicroBrewery,-87.5164630813,41.5363083144,46321,2006,2015,180890403003036,18089040300
207 College Street,Burlington,,Three Needs Brewery & Taproom,VT,BrewPub,-73.2114261,44.4770773,5401,2005,2005,500070010001023,50007001000
207 College St.,Burlington,1442.0,Three Needs Brewery & Taproom,VT,BrewPub,-73.211455802,44.4770475614,5401,2006,2012,500070010001023,50007001000
7401 N. La Cholla Boulevard,Tucson,,Thunder Canyon Brewery Restaurant & Pub,AZ,BrewPub,-111.0149434,32.3408464,85741,2005,2005,040190046262000,04019004626
7401 N. La Cholla Blvd.,Tucson,1445.0,Thunder Canyon Brewery Restaurant & Pub,AZ,BrewPub,-111.01287449,32.3399386766,85741,2006,2015,040190046262000,04019004626
18 East 21st Street,Kearney,,Thunderhead Brewing Co.,NE,BrewPub,-99.0808817,40.6967545,68847,2005,2005,310199695003004,31019969500
18 E. 21st St.,Kearney,1446.0,Thunderhead Brewing Co.,NE,BrewPub,-99.0816031996,40.6967260706,68847,2006,2015,310199695003004,31019969500
65 N. San Pedro Street ,San Jose,,Tied House Cafe & Brewery ,CA,BrewPub,-121.8937489,37.3362473,95113,2005,2005,060855008001013,06085500800
954 Villa Street ,Mountain View,,Tied House Cafe & Brewery ,CA,BrewPub,-122.0806784,37.3947277,94042,2005,2005,060855096001015,06085509600
954 Villa St. ,Mountain View,1447.0,Tied House Cafe & Brewery ,CA,BrewPub,-122.080857394,37.3946816127,94042,2006,2015,060855096001015,06085509600
200 Dousman Street,Green Bay,,Titletown Brewing Co.,WI,BrewPub,-88.0175999,44.519606,54303,2005,2005,550090001001059,55009000100
200 Dousman St.,Green Bay,1452.0,Titletown Brewing Co.,WI,BrewPub,-88.0188693928,44.5191077682,54303,2006,2015,550090001001059,55009000100
100 E. Franklin St.,Chapel Hill,1454.0,Top of the Hill Restaurant & Brewery,NC,BrewPub,-79.055718828,35.9130617014,27514,2006,2015,371350116011001,37135011601
100 East Franklin Street,Chapel Hill,,Top of the Hill Restaurant & Brewery,NC,BrewPub,-79.0557599,35.9131291,27514,2005,2005,371350116011001,37135011601
4268 2nd,Detroit,,Traffic Jam & Snug ,MI,BrewPub,-83.0660446,42.3503515,48201,2005,2005,261635203001003,26163520300
511 West Canfield,Detroit,1457.0,Traffic Jam & Snug ,MI,BrewPub,-83.0658602376,42.3504449275,48201,2006,2015,261635203001003,26163520300
279 Springfield Avenue,Berkeley Heights,,Trap Rock Restaurant & Brewery,NJ,BrewPub,-74.4347612,40.6890147,7922,2005,2005,340390382025005,34039038202
200 N. Main,Las Vegas,,Triple 7 Restaurant & Brewery,NV,BrewPub,-115.145126,36.17488,89125,2005,2005,320030007003032,32003000700
58 Broad Street,Lyndonville,,Trout River Brewing Co.,VT,MicroBrewery,-72.001401,44.520297,5851,2005,2005,500059573002041,50005957300
6404 Redwing Road ,Bethesda,,Tupper's Hop Pocket Brewing Company ,MD,MicroBrewery,-77.127261,38.973455,20817,2005,2005,240317059021004,24031705902
3201 Walnut Street ,Boulder,,Twisted Pine Brewing Company ,CO,MicroBrewery,-105.2510584,40.0207415,80307,2005,2005,080130122034024,08013012203
2400 University Boulevard ,Houston,,Two Rows Restaurant & Brewery ,TX,BrewPub,-95.4157594,29.7155942,77005,2005,2005,482014120002033,48201412000
5500 Greenville Avenue ,Dallas,,Two Rows Restaurant & Brewery ,TX,BrewPub,-96.7685161,32.854427,75206,2005,2005,481130079092007,48113007909
17070 Wright Plaza,Omaha,,Upstream Brewing Company ,NE,BrewPub,-96.1820539,41.2332584,68130,2005,2005,310550074511006,31055007451
157 West Adams Street,Stockton,,Valley Brewing Co.,CA,MicroBrewery,-121.300479,37.972719,95204,2005,2005,060770013004001,06077001300
237 Union Street,Schenectady,,"Van Dyck, The",NY,BrewPub,-73.943131,42.8165771,12305,2005,2005,360930335002005,36093033500
13 West 7th Street,Holland,,Via Maria,MI,BrewPub,-86.1079063,42.7914589,49423,2005,2005,261390249002019,26139024900
3410 Sassafras Street ,Pittsburgh,,Wainwright Brewing ,PA,BrewPub,-79.9653149,40.461568,15201,2005,2005,420030603001033,42003060300
250 Main Street,Park City,,Wasatch Brew Pub,UT,BrewPub,-111.4945634,40.6418105,84060,2005,2005,490439644021030,49043964402
256 Moody Street ,Waltham,,Watch City Brewing Co.,MA,BrewPub,-71.2364457,42.3717819,2453,2005,2005,250173685001002,25017368500
400 East 1st Street ,Los Angeles,,Weiland Brewery Restaurant ,CA,BrewPub,-118.2391348,34.0491857,90012,2005,2005,060372062002001,06037206200
1291 University Avenue,Morgantown,,West Virginia Brewing Co.,WV,BrewPub,-79.9580337,39.6304798,26505,2005,2005,540610101022013,54061010102
2234 Main Street,Ferndale,,Whatcom Brewery,WA,MicroBrewery,-122.60322,48.848801,98248,2005,2005,530730105012015,53073010501
836 N. Russell Street ,Portland,,White Eagle Saloon,OR,BrewPub,-122.6754525,45.540756,97227,2005,2005,410510023031011,41051002303
189 Ewell Road,Williamsburg,,Williamsburg Brewing Co.,VA,MicroBrewery,-76.7331616,37.321071,23188,2005,2005,511990510003028,51199051000
4057 Erie Street ,Willoughby,,Willoughby Brewing Company ,OH,BrewPub,-81.4055793,41.6414824,44094,2005,2005,390852014001008,39085201400
135 Main Street,North Woodstock,,"Woodstock Inn, Station & Brewery",NH,BrewPub,-71.6869033,44.0324136,3262,2005,2005,330099605001016,33009960500
1634 18th Street ,Denver,,Wynkoop Brewing Company ,CO,BrewPub,-104.9984271,39.7533936,80202,2005,2005,080310017013002,08031001701
2123 1st Avenue N.,Billings,,Yellowstone Valley Brewing Co.,MT,MicroBrewery,-108.498138,45.786058,59101,2005,2005,301110002003081,30111000200
3446 Pheasant Meadow Drive,O'Fallon,,Yippie-ie-O Grill,MO,BrewPub,-90.69752,38.74597,63366,2005,2005,291833111242022,29183311124
900-A Wendell Ct.,Atlanta,1387.0,Zuma Brewing Co.,GA,MicroBrewery,-84.5203034261,33.7677221699,30336,2007,2008,131210078051003,13121007805
